Price,Close,High,Low,Open,Volume,SMA_short,SMA_long,Signal,Position
Ticker,SPY,SPY,SPY,SPY,SPY,,,,
Date,,,,,,,,,
2018-11-07,253.4426727294922,253.52384034494435,249.89818837875808,250.33110985161233,102752100,248.00781860351563,244.6482421875,1,0.0
2018-11-08,252.98265075683594,253.632019089676,251.8282212233171,252.6308969614858,65584900,249.26867065429687,245.58802032470703,1,0.0
2018-11-09,250.51148986816406,251.84628285191715,249.08647395054544,251.65689175736907,98812600,250.32749938964844,246.7090850830078,1,0.0
2018-11-12,245.8306427001953,250.24091495826156,245.3075258122694,249.99741211139843,99673600,250.17957763671876,247.49463806152343,1,0.0
2018-11-13,245.3707275390625,248.31992841581618,244.6401912895567,246.29968274051944,98176600,249.62763671875,247.88155670166014,1,0.0
2018-11-14,243.69317626953125,247.67052754378182,242.11485266033424,247.26468941568453,125335900,247.6777374267578,247.84277801513673,0,-1.0
2018-11-15,246.23646545410156,246.7054705690922,240.8160709517142,242.41242234046666,135101400,246.32850036621093,247.7985855102539,0,0.0
2018-11-16,246.8768310546875,247.79675815547765,244.60402788696325,245.12714473696528,126668000,245.60156860351563,247.96453399658202,0,0.0
2018-11-19,242.70101928710938,246.56114579295328,241.77206444530358,246.26350371836918,103061700,244.97564392089845,247.5776107788086,0,0.0
2018-11-20,238.2095947265625,240.80706863474163,237.33475146615189,239.32794084444848,136021300,243.54341735839844,246.5855270385742,0,0.0
2018-11-21,239.0212860107422,240.94233546891246,239.0122857360442,239.77887794059686,75563700,242.60903930664062,245.1433883666992,0,0.0
2018-11-23,237.42495727539062,238.8409455826069,237.26262202996898,237.36181772757828,42807900,240.84673767089845,243.58761901855468,0,0.0
2018-11-26,241.25802612304688,241.48350091381607,239.30992062794758,239.70675846160364,79981400,239.7229766845703,242.66227264404296,0,0.0
2018-11-27,242.06973266601562,242.06973266601562,239.59853773820032,240.211822570482,75502400,239.59671936035156,242.286181640625,0,0.0
2018-11-28,247.64341735839844,247.64341735839844,242.00654856176223,243.15197791645372,127629600,241.48348388671874,242.5134506225586,0,0.0
2018-11-29,247.10232543945312,248.5182861090301,245.70436531954869,246.85879506712507,82346400,243.09969177246094,242.85436553955077,1,1.0
2018-11-30,248.6084747314453,249.17667555298496,246.624313279015,246.94898373488024,98204200,245.33639526367188,243.09156646728516,1,0.0
2018-12-03,251.900390625,252.89248507281954,250.2860111620396,252.78426159192549,103176300,247.4648681640625,243.59392242431642,1,0.0
2018-12-04,243.73818969726562,251.49452612300598,243.42251956200607,251.06160472118393,177986000,247.7985595703125,243.69763946533203,1,0.0
2018-12-06,243.36846923828125,243.4857205344307,236.69442087109653,239.8330398978125,204185400,246.94356994628907,244.2135269165039,1,0.0
2018-12-07,237.71356201171875,244.61308490115076,236.86577462151118,243.02573361331065,161018900,245.0658172607422,244.08275451660157,1,0.0
2018-12-10,238.16452026367188,239.14758705544182,233.24915878104392,237.5331798355951,151445900,242.9770263671875,244.15671081542968,0,-1.0
2018-12-11,238.2186279296875,241.59172195775344,236.7304998304689,241.40233084208725,121504400,240.240673828125,243.85277099609374,0,0.0
2018-12-12,239.4181365966797,242.6108672402537,239.336968977408,241.23096266507991,97976700,239.3766632080078,243.58761138916014,0,0.0
2018-12-13,239.33692932128906,241.24895076628974,238.20955558968276,240.3741076496123,96662700,238.5703552246094,242.75696258544923,0,0.0
2018-12-14,234.9176483154297,238.12840675422927,234.35847530428003,237.1633681582001,116961100,238.01117248535155,241.5384948730469,0,0.0
2018-12-17,230.3089141845703,235.07995352848047,228.65843747068163,233.95257985193513,165492300,236.44005126953124,239.7085388183594,0,0.0
2018-12-18,230.05641174316406,232.6448713794476,228.4329906978388,231.96844709071937,134515100,234.80760803222657,237.52414093017578,0,0.0
2018-12-19,226.61117553710938,233.95263406965503,224.88855861917065,230.13760451743357,214992800,232.2462158203125,235.81143951416016,0,0.0
2018-12-20,222.92242431640625,226.9358730167,220.64963447190127,225.34853537396856,252053400,228.96331481933595,233.76683502197267,0,0.0
2018-12-21,218.35479736328125,226.52836978354713,217.70163690361682,223.83408634799403,255345600,225.65074462890624,231.8309585571289,0,0.0
2018-12-24,212.58522033691406,218.481797761954,212.52172593184568,216.8488966296466,147311600,222.106005859375,229.2730285644531,0,0.0
2018-12-26,223.3260955810547,223.3260955810547,212.0590967155239,214.0639394537633,218485400,220.75994262695312,227.78377532958984,0,0.0
2018-12-27,225.0406494140625,225.24021317537773,216.77636758640654,220.05123700936304,186267300,220.44583740234376,226.3460266113281,0,0.0
2018-12-28,224.75035095214844,228.06150093886112,223.57103251775314,226.41046620451016,153100200,220.8114227294922,224.88736877441406,0,0.0
2018-12-31,226.7188720703125,226.96381070889686,224.49631865821746,226.3922918329505,144299400,222.48423767089844,224.06749114990234,0,0.0
2019-01-02,226.95472717285156,227.88912065690985,223.11741981658312,223.14463368248033,126925200,225.35813903808594,223.73207244873046,1,1.0
2019-01-03,221.5389862060547,225.4942300065546,221.04910887795336,225.18578308646187,144140700,225.00071716308594,222.88032989501954,1,0.0
2019-01-04,228.9595947265625,229.61275526419664,224.22418774984152,224.6051957564193,142628800,225.78450622558594,223.11517181396485,1,0.0
2019-01-07,230.76487731933594,232.18912065378402,228.3245987146327,229.2317646588493,103139100,226.98741149902344,223.8994171142578,1,0.0
2019-01-08,232.93296813964844,233.42284545620169,230.42012867134727,232.978343043397,102512600,228.23023071289063,225.35723419189452,1,0.0
2019-01-09,234.0216064453125,234.87434467208098,232.40685212569932,233.64966507538085,95006600,229.64360656738282,227.50087280273436,1,0.0
2019-01-10,234.8470916748047,235.10109699676894,231.7808667767695,232.47032165831695,96823900,232.30522766113282,228.65297241210936,1,0.0
2019-01-11,234.93789672851562,234.96511060531478,233.16891168302868,233.7585641366865,73858100,233.50088806152343,229.6426971435547,1,0.0
2019-01-14,233.50450134277344,234.3209451306262,232.60641594458608,233.01462399625908,70908200,234.04881286621094,230.5181121826172,1,0.0
2019-01-15,236.1805877685547,236.4981012900179,233.87637921463485,233.8854597303764,85208300,234.69833679199218,231.46428375244142,1,0.0
2019-01-16,236.75218200683594,237.6502674474332,236.40745451280642,236.61608496534467,77636700,235.24445190429688,232.44402923583985,1,0.0
2019-01-17,238.54837036132812,239.41926967882884,235.8268722842861,235.87224719627616,96118400,235.98470764160157,234.14496765136718,1,0.0
2019-01-18,241.723388671875,242.19513260079614,238.58460278987434,240.380801020645,127900300,237.34180603027343,235.42134704589844,1,0.0
2019-01-22,238.45762634277344,240.45340248995748,236.82473872017377,240.23569152281286,115531200,238.33243103027343,236.19062194824218,1,0.0
2019-01-23,238.95660400390625,240.20849753764116,236.46189745565502,239.50090915133575,86030300,238.88763427734375,236.79298553466796,1,0.0
2019-01-24,239.08355712890625,239.67323709981474,237.75002217497703,238.77512405116485,59204100,239.35390930175782,237.29918060302734,1,0.0
2019-01-25,241.10655212402344,241.94115693434642,239.18336484291694,240.95232173962998,96883400,239.86554565429688,237.9251266479492,1,0.0
2019-01-28,239.27406311035156,239.33754367688348,237.48694535573497,238.93841618988355,85613700,239.37568054199218,238.3587432861328,1,0.0
2019-01-29,238.95660400390625,239.99075886796348,238.1129462518709,239.4192675318978,66136300,239.47547607421876,238.9039535522461,1,0.0
2019-01-30,242.73944091796875,243.59217908426973,239.7185906325241,240.4896871894354,92473700,240.23204345703124,239.5598388671875,1,0.0
2019-01-31,244.8712921142578,245.3611694666667,242.4582274254748,242.67596607349378,104012100,241.38959045410155,240.3717498779297,1,0.0
2019-02-01,244.98922729492188,246.0234097371586,244.19091685203884,245.07086890596577,85782500,242.16612548828124,241.01583557128907,1,0.0
2019-02-04,246.71279907226562,246.7763073214796,244.35416249498337,245.03453683355502,60744800,243.65387268066405,241.51477661132813,1,0.0
2019-02-05,247.74696350097656,248.05539652342742,246.6402202159467,247.1482308040423,79552800,245.4119445800781,242.44371032714844,1,0.0
2019-02-06,247.42042541503906,247.96473050669755,246.67657039709636,247.465800321973,58347800,246.3481414794922,243.29009246826172,1,0.0
2019-02-07,245.0618438720703,246.34092360803095,243.38358118487776,245.7875656200135,95482000,246.3862518310547,243.88792114257814,1,0.0
2019-02-08,245.36111450195312,245.46088944304262,242.96618370179561,243.80078834913863,75788900,246.46062927246095,244.3133773803711,1,0.0
2019-02-11,245.49720764160156,246.28643746861,244.96198313460164,246.0233793159429,68021400,246.21751098632814,244.9356918334961,1,0.0
2019-02-12,248.65414428710938,249.03513840901638,247.057523665207,247.1301124304766,72270200,246.3989471435547,245.90544586181642,1,0.0
2019-02-13,249.46156311035156,250.31430134333556,249.07148838459528,249.49785750108728,65277200,246.8071746826172,246.5776580810547,1,0.0
2019-02-14,248.90811157226562,250.05114913237603,247.53828260321256,248.36380665390362,83234400,247.57642822265626,246.98134002685546,1,0.0
2019-02-15,251.62054443359375,251.65683881305966,250.4956678306506,250.7042982224546,97088700,248.82831420898438,247.64447174072265,1,0.0
2019-02-19,252.05601501464844,252.71822830941113,250.80412182112124,250.81320233787218,59120800,250.14007568359375,248.17879333496094,1,0.0
2019-02-20,252.56399536132812,253.02665870813757,251.51167987092757,252.0196904270521,76610800,250.9220458984375,248.6604965209961,1,0.0
2019-02-21,251.6659698486328,252.28283600088335,250.6952957156911,251.91997518688336,64214700,251.36292724609376,249.08505096435547,1,0.0
2019-02-22,253.22628784179688,253.4258377510295,251.64780044241874,252.29188044218253,78114600,252.2265625,249.90149536132813,1,0.0
2019-02-25,253.57101440429688,255.19484919382242,253.48937279157315,254.66870512810027,69030700,252.6166564941406,250.7224853515625,1,0.0
2019-02-26,253.38958740234375,254.27859227176825,253.0085655408001,253.21722366551523,56844100,252.88337097167968,251.51172332763673,1,0.0
2019-02-27,253.2807159423828,253.63449622730982,251.72038957578357,252.66382212525872,56921600,253.02671508789064,251.97438049316406,1,0.0
2019-02-28,252.80899047851562,253.50752595095813,252.48242403776848,253.0629958272656,69268300,253.25531921386718,252.30912322998046,1,0.0
2019-03-01,254.38748168945312,254.8047702646359,252.93601066787434,254.40561504158904,78880500,253.48755798339843,252.85706024169923,1,0.0
2019-03-04,253.46217346191406,255.70287457690745,251.13983072951314,255.4579497246848,106494600,253.46578979492188,253.04122314453124,1,0.0
2019-03-05,253.11737060546875,253.78869206738264,252.56401280181765,253.58911450051647,59114600,253.41134643554688,253.1473587036133,1,0.0
2019-03-06,251.58432006835938,253.24444925580246,251.25775361578494,253.23536873728395,75039800,253.0720672607422,253.0493911743164,1,0.0
2019-03-07,249.47976684570312,251.27593806915706,248.62702846677547,251.13078816588072,94885100,252.40622253417968,252.83077087402344,0,-1.0
2019-03-08,248.9806671142578,249.15303079598738,247.13006919121003,247.6017853449187,85795800,251.32485961914062,252.40620880126954,0,0.0
2019-03-11,252.59127807617188,252.75456129561337,249.67928325810547,249.7064971280124,65098900,251.1506805419922,252.30823516845703,0,0.0
2019-03-12,253.5437774658203,254.0699491681786,252.96320571110311,253.15370279012697,79667500,251.2359619140625,252.3236541748047,0,0.0
2019-03-13,255.2220001220703,256.1654602217151,254.27854002242555,254.44185089210495,80639200,251.9634979248047,252.51778259277344,0,0.0
2019-03-14,255.05873107910156,255.67559715809153,254.61422871107973,255.2492281390392,67518400,253.07929077148438,252.74275665283204,1,1.0
2019-03-15,256.3188781738281,257.13891808677903,255.42592975822362,255.61729372285447,81309000,254.54693298339845,252.93589630126954,1,0.0
2019-03-18,257.2482604980469,257.548959418936,256.3097650958895,256.5375555120097,62199800,255.47832946777345,253.31450500488282,1,0.0
2019-03-19,257.31201171875,259.0978805401303,256.4099706978769,258.3234154811488,90268100,256.2319763183594,253.73396911621094,1,0.0
2019-03-20,256.5375061035156,258.31428212962953,255.41679526817657,257.0933290711514,84609200,256.4950775146484,254.22928771972656,1,0.0
2019-03-21,259.4350280761719,259.84503407389803,255.6628060584348,255.70838081803285,79550400,257.3703369140625,255.22481384277344,1,0.0
2019-03-22,254.44192504882812,258.58769999239706,254.37813705118538,258.05923839902295,122659300,256.9949462890625,255.77093963623048,1,0.0
2019-03-25,254.2505645751953,255.2983949525088,252.9749437764464,254.09565485378212,85575200,256.39540710449216,255.9368682861328,1,0.0
2019-03-26,256.145751953125,257.11158105255026,254.72434204052,256.0272964926669,68125900,256.1621551513672,256.19706573486326,0,-1.0
2019-03-27,254.8063507080078,256.72891625524943,253.23915155254167,256.13663893562364,72224700,255.81592407226563,256.155500793457,0,0.0
2019-03-28,255.77223205566406,256.22781297519214,254.2779410989672,255.44422714070106,56238500,255.08336486816407,256.22685089111326,0,0.0
2019-03-29,257.38494873046875,257.71295357205776,256.1639954760323,257.3029475200715,82186800,255.67196960449218,256.33345794677734,0,0.0
2019-04-01,260.43731689453125,260.7380158045335,259.13436243504475,259.4077276083601,77617900,256.90932006835936,256.6523635864258,1,1.0
2019-04-02,260.56494140625,260.8018523726309,259.76311457214695,260.6287294058835,40070400,257.79315795898435,256.97765655517577,1,0.0
2019-04-03,260.9749755859375,262.19592906394746,260.36448494370677,261.79501564651713,68243200,259.0268829345703,257.421403503418,1,0.0
2019-04-04,261.6673278808594,261.92245196421163,260.6012845993816,261.3028688769904,48997500,260.2059020996094,257.6446334838867,1,0.0
2019-04-05,262.9339599609375,262.9886274428956,262.0501319273475,262.34171036875773,58621700,261.3157043457031,258.4938369750977,1,0.0
2019-04-08,263.1343688964844,263.2437038405529,261.84050717663445,262.5056651616451,53566300,261.85511474609376,259.38221740722656,1,0.0
2019-04-09,261.785888671875,262.4874732318434,261.2300933334164,262.1594683382844,66142300,262.09930419921875,259.94623107910155,1,0.0
2019-04-10,262.6787414550781,262.7698631611057,261.78579322631316,262.20491970631116,52601500,262.4400573730469,260.7334701538086,1,0.0
2019-04-11,262.60595703125,263.17999346333227,262.03192059916773,263.1708729464885,55093100,262.627783203125,261.4168426513672,1,0.0
2019-04-12,264.3826599121094,264.66511779077246,262.65145838939964,264.2368707156307,69727800,262.9175231933594,262.1166137695312,1,0.0
2019-04-15,264.2095642089844,264.5558101105001,263.39861693370295,264.4555678622698,49596700,263.1325622558594,262.49383850097655,1,0.0
2019-04-16,264.3826599121094,265.1571528530823,263.781289904052,265.1024853802086,52153200,263.65191650390625,262.8756103515625,1,0.0
2019-04-17,263.73577880859375,265.5398612716412,263.31662438430305,265.5125275314875,58268300,263.8633239746094,263.1516906738281,1,0.0
2019-04-18,264.2550964355469,264.5284616192903,263.0159299165414,264.3280049404574,68708500,264.1931518554687,263.41046752929685,1,0.0
2019-04-22,264.4829406738281,264.6378504234513,263.38956313569633,263.4806848821539,40160100,264.2132080078125,263.56536560058595,1,0.0
2019-04-23,266.8611145019531,267.09802550536506,264.6196639064094,264.85654710336553,52246600,264.74351806640624,263.9380401611328,1,0.0
2019-04-24,266.2687683105469,267.11614193751393,266.1229791156204,266.77901658956654,50392900,265.12073974609376,264.386328125,1,0.0
2019-04-25,266.10479736328125,266.7699554995915,264.90208489850846,266.1685853639792,57770900,265.59454345703125,264.7289337158203,1,0.0
2019-04-26,267.34393310546875,267.4168137999175,265.3667001637785,266.1503136129434,50916400,266.2123107910156,265.2027313232422,1,0.0
2019-04-29,267.7630615234375,268.2915508360349,267.34393496294183,267.4350566864703,57197700,266.8683349609375,265.540771484375,1,0.0
2019-04-30,267.8997802734375,268.19135872064334,265.9863627539705,267.41686563557516,81111700,267.07606811523436,265.9097930908203,1,0.0
2019-05-01,265.8860778808594,268.74713879839646,265.87695736633003,268.537561609349,71671900,266.99953002929686,266.0601348876953,1,0.0
2019-05-02,265.31207275390625,266.69705641558045,263.79954090607526,265.76765363073065,65030200,266.8409851074219,266.21776428222654,1,0.0
2019-05-03,267.90887451171875,268.1913324152287,265.42139305136345,266.80637663652027,56543700,266.9539733886719,266.58314208984376,1,0.0
2019-05-06,266.806396484375,267.25285685414536,263.2346301068606,263.5535422880325,107198100,266.76264038085935,266.81548767089845,0,-1.0
2019-05-07,262.3507385253906,264.97488823949624,260.4190804876306,264.37351827947674,144729900,265.65283203125,266.3644500732422,0,0.0
2019-05-08,261.9863586425781,263.71756055019245,261.3849885008159,261.9863586425781,91568300,264.8728881835938,265.9362091064453,0,0.0
2019-05-09,261.193603515625,261.8040662532306,258.13208589363757,259.8906490217413,103471100,264.0491943359375,265.44508972167966,0,0.0
2019-05-10,262.5057678222656,263.27114053651206,257.2210117384832,260.24607613749765,112429300,262.96857299804685,264.9612731933594,0,0.0
2019-05-13,255.9088134765625,258.3051727448849,255.06143992883847,257.3302510425566,127290500,260.7890563964844,263.7758483886719,0,0.0
2019-05-14,258.2231750488281,259.77216079044996,256.8108857834532,256.93843393978864,77003200,259.9635437011719,262.8081878662109,0,0.0
2019-05-15,259.7357177734375,260.3826347094408,256.3644088048187,256.5739859785413,73956400,259.51341552734374,262.1931518554687,0,0.0
2019-05-16,262.1412353515625,263.5170706266524,260.37357940788,260.44646010991545,76749600,259.70294189453125,261.8760681152344,0,0.0
2019-05-17,260.4464111328125,262.96122588007694,259.79037371206715,259.80861473898227,100353000,259.29107055664065,261.12982177734375,0,0.0
2019-05-20,258.7243347167969,260.55575053433284,257.96805505438635,258.8245491407739,62877600,259.8541748046875,260.3216156005859,0,0.0
2019-05-21,261.05694580078125,261.43961814058395,260.1822105540501,260.43733471606794,46847100,260.4209289550781,260.192236328125,1,1.0
2019-05-22,260.2550964355469,261.2209255225381,259.77218189205126,260.09109401846064,49482500,260.5248046875,260.01911010742185,1,0.0
2019-05-23,257.0751953125,258.05011727417116,255.64466465906358,258.0045703082199,98733800,259.5115966796875,259.6072692871094,0,-1.0
2019-05-24,257.6582336425781,258.9520951360296,257.0295300177487,258.53294084851615,55268100,258.95396118164064,259.1225158691406,0,0.0
2019-05-28,255.261962890625,258.90660995044175,255.24374966564804,257.9407807041064,70029400,258.26148681640626,259.0578308105469,0,0.0
2019-05-29,253.54904174804688,254.542204999178,252.12763124124837,254.13219877978867,104972900,256.75990600585936,258.5904174804688,0,0.0
2019-05-30,254.241455078125,255.16173731866905,253.1298366610888,254.31433578130563,62523800,255.557177734375,258.0409912109375,0,0.0
2019-05-31,250.81549072265625,252.5011455604967,250.78815698178101,251.66289230268936,86862800,254.30523681640625,256.9084167480469,0,0.0
2019-06-03,250.17759704589844,251.9816788562062,248.8290681378452,250.8518475967052,96428000,252.80910949707032,255.88153533935548,0,0.0
2019-06-04,255.608154296875,255.74482297118078,252.0455092189342,252.50109000424973,77231900,252.87834777832032,255.56991729736328,0,0.0
2019-06-05,257.82232666015625,257.84966040099897,255.41687404664742,257.2482902960091,71169700,253.73300476074218,255.24645538330077,0,0.0
2019-06-06,259.4988098144531,260.1821810072297,257.46693726405556,258.12297472137885,69430400,254.78447570800782,255.17082672119142,0,0.0
2019-06-07,262.0957336425781,263.1891391230423,260.3554109528418,260.52853395068956,74272200,257.0405242919922,255.67288055419922,1,1.0
2019-06-10,263.2984619140625,264.9841170323433,263.20734016050176,263.66292112185033,60799100,259.664697265625,256.23690338134764,1,0.0
2019-06-11,263.2345886230469,265.5124926917933,262.57855113899006,265.1389130877453,58641300,261.1899841308594,257.03416595458987,1,0.0
2019-06-12,262.76995849609375,263.5626647938962,262.2505896091022,262.99774894058646,47096300,262.17951049804685,257.95625762939454,1,0.0
2019-06-13,263.85418701171875,264.21867392881086,262.9794795848827,263.69018458289594,48945200,263.0505859375,258.9175308227539,1,0.0
2019-06-14,263.5625915527344,264.17305420272146,262.78809869539214,263.5625915527344,52324700,263.3439575195313,260.1922409057617,1,0.0
2019-06-17,263.6628723144531,264.43736536666813,263.48974935667155,263.79954101626754,39205700,263.4168395996094,261.5407684326172,1,0.0
2019-06-18,266.42376708984375,267.4898388800951,265.139025314498,265.50351236493265,85434800,264.05467529296874,262.62232971191406,1,0.0
2019-06-19,267.0250549316406,267.5626370166989,265.5763111146635,266.5603535502982,78674400,264.90569458007815,263.5426025390625,1,0.0
2019-06-20,269.5762939453125,269.986327843129,267.08884023833616,269.74032418830853,116570000,266.05011596679685,264.55035095214845,1,0.0
2019-06-21,269.1844787597656,270.5761707678127,268.96474526946747,269.30351038090885,83309500,267.17449340820315,265.2592254638672,1,0.0
2019-06-24,268.8548583984375,269.7154904849121,268.69919522666544,269.395055149446,47582700,268.212890625,265.8148651123047,1,0.0
2019-06-25,266.2179260253906,268.937239337788,266.1080592962741,268.9097726555089,82028700,268.1717224121094,266.1131988525391,1,0.0
2019-06-26,265.9523620605469,267.63705022176237,265.842495345507,267.124320257118,51584900,267.9571838378906,266.4314392089844,1,0.0
2019-06-27,266.8954162597656,267.40814621347175,266.33691782299843,266.72145131743457,40355200,267.42100830078124,266.7355621337891,1,0.0
2019-06-28,268.2688293457031,268.772394469847,267.3624009455684,267.8842678761885,59350900,267.2378784179688,267.20618591308596,1,0.0
2019-07-01,270.70428466796875,271.85794102342214,269.48653008350425,271.63817965848216,78705600,267.607763671875,267.9103271484375,0,-1.0
2019-07-02,271.40936279296875,271.46429616526376,269.8070742370763,270.65856944934376,61504500,268.64605102539065,268.40888671875,1,1.0
2019-07-03,273.5792541503906,273.59758389822053,271.9494992697912,272.09599754398636,40898900,270.1714294433594,269.064306640625,1,0.0
2019-07-05,273.26800537109375,273.4328334230213,271.02481824839583,272.3341101380756,51677300,271.445947265625,269.4334777832031,1,0.0
2019-07-08,271.7663879394531,273.08484441970484,271.21702641573364,271.9403528876591,45841800,272.145458984375,269.69166870117186,1,0.0
2019-07-09,272.1051940917969,272.4073276075827,270.53953726297715,270.5944706294836,41101300,272.42564086914064,270.01670227050784,1,0.0
2019-07-10,273.4053649902344,274.3667549420925,272.6454346702214,273.1856314888709,58448500,272.82484130859376,270.7354461669922,1,0.0
2019-07-11,274.0462646484375,274.2934648131377,273.0299693629764,274.055429523991,50826100,272.9182434082031,271.5448364257812,1,0.0
2019-07-12,275.2731018066406,275.3463649131299,274.2293400435186,274.5406383918774,40326000,273.3192626953125,272.3826049804687,1,0.0
2019-07-15,275.3646545410156,275.71258442723195,274.851924585019,275.71258442723195,33900000,274.038916015625,273.0921875,1,0.0
2019-07-16,274.47650146484375,275.4836594744254,274.1652031603702,275.2730630000679,36650100,274.5131774902344,273.4694091796875,1,0.0
2019-07-17,272.6087951660156,274.61394713264406,272.6087951660156,274.4491470114215,36036300,274.35386352539064,273.5893524169922,1,0.0
2019-07-18,273.6067810058594,273.99134255291096,271.65659040958917,272.1052222630703,51392600,274.265966796875,273.59210510253905,1,0.0
2019-07-19,272.08685302734375,274.7420678116067,271.9128880779418,274.71460113231626,58678600,273.62871704101565,273.47398986816404,1,0.0
2019-07-22,272.7552795410156,273.30464119205203,271.96788259649566,272.48974962037073,43638100,273.1068420410156,273.5728790283203,0,-1.0
2019-07-23,274.70556640625,274.70556640625,273.0483441066453,273.8907025734499,44564500,273.15265502929685,273.8329162597656,0,0.0
2019-07-24,275.99652099609375,275.99652099609375,273.84487057267006,273.936435515694,47213200,273.8302001953125,274.09203186035154,0,0.0
2019-07-25,274.6780090332031,275.59360239664716,273.8631175277258,275.53866903017587,55394100,274.04444580078126,274.15520629882815,0,0.0
2019-07-26,276.51837158203125,276.719803247631,275.245683344448,275.37387983241746,45084100,274.9307495117188,274.2797332763672,1,1.0
2019-07-29,276.0147399902344,276.51833305491505,275.45624150625076,276.3993014588689,38126500,275.5826416015625,274.34474182128906,1,0.0
2019-07-30,275.33721923828125,275.74924740137084,274.2110294164092,274.59559089807215,45849000,275.70897216796874,274.4308135986328,1,0.0
2019-07-31,272.3249206542969,275.7767254318734,270.2831653869491,275.5844307122833,104245200,274.9746520996094,274.4024261474609,1,0.0
2019-08-01,269.95355224609375,275.47457928017803,269.14782559075593,272.48059894843635,142646600,274.0297607421875,274.0371032714844,0,-1.0
2019-08-02,267.9209289550781,269.29431901774853,266.346107232215,269.0471188654771,116749700,272.3102722167969,273.6205108642578,0,0.0
2019-08-05,259.8636779785156,263.88311773988966,257.9409266017478,263.77325102264945,178745400,269.08005981445314,272.3313507080078,0,0.0
2019-08-06,263.50775146484375,263.7275128662847,260.2848729745192,261.7772945859322,120711700,266.71416625976565,271.21156921386716,0,0.0
2019-08-07,263.66339111328125,264.4416509694117,258.233929809862,260.39471648254647,140572300,264.9818603515625,269.97825622558594,0,0.0
2019-08-08,268.8365173339844,268.8365173339844,264.6156453651659,265.1741439015935,87713900,264.7584533691406,269.39410705566405,0,0.0
2019-08-09,267.0053405761719,268.48859740093985,265.20162047577907,267.8843024090542,93730000,264.57533569335936,268.44280395507815,0,0.0
2019-08-12,263.7549743652344,266.9961545996095,262.7935846143409,265.4854312101376,65527600,265.3535949707031,267.2168273925781,0,0.0
2019-08-13,267.8568420410156,269.32179709149176,263.1049099878718,263.4528399558004,94299800,266.2234130859375,266.4687896728516,0,0.0
2019-08-14,259.9369201660156,264.36838817846234,259.8087516396684,263.7549563434008,135622100,265.4781188964844,265.22998962402346,1,1.0
2019-08-15,260.6236572265625,261.5301136981479,258.55443513096566,260.834253768788,99556600,263.835546875,264.2970001220703,0,-1.0
2019-08-16,264.4691467285156,264.9086136571442,260.6785768189431,262.2991949433365,83018300,263.32830810546875,263.9518218994141,0,0.0
2019-08-19,267.6553649902344,268.34205993417936,266.84050151976453,267.52719646370946,53571800,264.10838623046874,264.7309906005859,0,0.0
2019-08-20,265.6044616699219,267.6828484381119,265.47629313536845,267.1426517347063,51596400,263.65791015625,264.94066162109374,0,0.0
2019-08-21,267.7652893066406,268.1406579955489,267.0968960948366,267.79275598977273,49524700,265.223583984375,265.35085144042966,0,0.0
2019-08-22,267.682861328125,269.12034960938763,265.8883061661281,268.47945102237753,51666400,266.6354248046875,265.23548583984376,1,1.0
2019-08-23,260.8067626953125,268.0491092068766,259.54323944350233,266.3644208516933,149161500,265.9029479980469,264.6156280517578,1,0.0
2019-08-26,263.69085693359375,263.69085693359375,261.47510896640597,263.02246379971945,72423800,265.11004638671875,264.6092163085938,1,0.0
2019-08-27,262.65625,265.47629305965773,261.88715496782714,265.1008964472239,66668900,264.52040405273436,264.0891571044922,1,0.0
2019-08-28,264.5057678222656,264.67056791398164,261.1729947229914,261.98788619040505,59696700,263.8684997558594,264.54604187011716,0,-1.0
2019-08-29,267.88421630859375,268.4152759527571,266.0804967879331,267.09681965635116,57899400,263.9087707519531,265.2720977783203,0,0.0
2019-08-30,267.7652893066406,269.40418130301003,266.82222926351545,269.3858794948192,62901200,265.30047607421875,265.6017120361328,0,0.0
2019-09-03,266.1996154785156,266.9687105795012,264.85369206636767,266.04398024827077,69101400,265.80222778320314,265.4561370849609,1,1.0
2019-09-04,269.2210998535156,269.2394016630971,267.6371131613551,268.39707135524424,46887300,267.1151977539063,265.8178009033203,1,0.0
2019-09-05,272.6820068359375,273.6067370805387,269.1844336787319,271.7389468424177,83258100,268.7504455566406,266.30947265625,1,0.0
2019-09-06,272.8925476074219,273.54263891059617,272.31574735076293,273.00244226466356,49584300,269.7521118164062,266.8304412841797,1,0.0
2019-09-09,273.0299072265625,273.9821040498349,272.0776824616027,273.8905670819072,51260300,270.80503540039064,268.05275573730466,1,0.0
2019-09-10,272.9658203125,273.02991854605676,270.9881355379083,272.26079562675284,57947100,272.1582763671875,268.9802520751953,1,0.0
2019-09-11,274.90692138671875,274.9893214406258,272.61793786143386,273.2771662343836,68821100,273.2954406738281,270.2053192138672,1,0.0
2019-09-12,275.8591003417969,276.93032880559394,275.0533738046261,275.82246878782854,72908700,273.930859375,271.3406524658203,1,0.0
2019-09-13,275.676025390625,276.6648819527937,275.30062872736596,276.3077870993177,62104800,274.4875549316406,272.1198333740234,1,0.0
2019-09-16,274.8245544433594,275.7218461523854,274.17449086753373,274.5315578108166,58191200,274.846484375,272.8257598876953,1,0.0
2019-09-17,275.5203552246094,275.6118922036143,274.4490987416824,274.62306370849694,41475500,275.3573913574219,273.75783386230466,1,0.0
