Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2019-04-17,263.73577880859375,265.5398612716412,263.31662438430305,265.5125275314875,58268300
2019-04-18,264.2550964355469,264.5284616192903,263.0159299165414,264.3280049404574,68708500
2019-04-22,264.4829406738281,264.6378504234513,263.38956313569633,263.4806848821539,40160100
2019-04-23,266.8611145019531,267.09802550536506,264.6196639064094,264.85654710336553,52246600
2019-04-24,266.2687683105469,267.11614193751393,266.1229791156204,266.77901658956654,50392900
2019-04-25,266.10479736328125,266.7699554995915,264.90208489850846,266.1685853639792,57770900
2019-04-26,267.34393310546875,267.4168137999175,265.3667001637785,266.1503136129434,50916400
2019-04-29,267.7630615234375,268.2915508360349,267.34393496294183,267.4350566864703,57197700
2019-04-30,267.8997802734375,268.19135872064334,265.9863627539705,267.41686563557516,81111700
2019-05-01,265.8860778808594,268.74713879839646,265.87695736633003,268.537561609349,71671900
2019-05-02,265.31207275390625,266.69705641558045,263.79954090607526,265.76765363073065,65030200
2019-05-03,267.90887451171875,268.1913324152287,265.42139305136345,266.80637663652027,56543700
2019-05-06,266.806396484375,267.25285685414536,263.2346301068606,263.5535422880325,107198100
2019-05-07,262.3507385253906,264.97488823949624,260.4190804876306,264.37351827947674,144729900
2019-05-08,261.9863586425781,263.71756055019245,261.3849885008159,261.9863586425781,91568300
2019-05-09,261.193603515625,261.8040662532306,258.13208589363757,259.8906490217413,103471100
2019-05-10,262.5057678222656,263.27114053651206,257.2210117384832,260.24607613749765,112429300
2019-05-13,255.9088134765625,258.3051727448849,255.06143992883847,257.3302510425566,127290500
2019-05-14,258.2231750488281,259.77216079044996,256.8108857834532,256.93843393978864,77003200
2019-05-15,259.7357177734375,260.3826347094408,256.3644088048187,256.5739859785413,73956400
2019-05-16,262.1412353515625,263.5170706266524,260.37357940788,260.44646010991545,76749600
2019-05-17,260.4464111328125,262.96122588007694,259.79037371206715,259.80861473898227,100353000
2019-05-20,258.7243347167969,260.55575053433284,257.96805505438635,258.8245491407739,62877600
2019-05-21,261.05694580078125,261.43961814058395,260.1822105540501,260.43733471606794,46847100
2019-05-22,260.2550964355469,261.2209255225381,259.77218189205126,260.09109401846064,49482500
2019-05-23,257.0751953125,258.05011727417116,255.64466465906358,258.0045703082199,98733800
2019-05-24,257.6582336425781,258.9520951360296,257.0295300177487,258.53294084851615,55268100
2019-05-28,255.261962890625,258.90660995044175,255.24374966564804,257.9407807041064,70029400
2019-05-29,253.54904174804688,254.542204999178,252.12763124124837,254.13219877978867,104972900
2019-05-30,254.241455078125,255.16173731866905,253.1298366610888,254.31433578130563,62523800
2019-05-31,250.81549072265625,252.5011455604967,250.78815698178101,251.66289230268936,86862800
2019-06-03,250.17759704589844,251.9816788562062,248.8290681378452,250.8518475967052,96428000
2019-06-04,255.608154296875,255.74482297118078,252.0455092189342,252.50109000424973,77231900
2019-06-05,257.82232666015625,257.84966040099897,255.41687404664742,257.2482902960091,71169700
2019-06-06,259.4988098144531,260.1821810072297,257.46693726405556,258.12297472137885,69430400
2019-06-07,262.0957336425781,263.1891391230423,260.3554109528418,260.52853395068956,74272200
2019-06-10,263.2984619140625,264.9841170323433,263.20734016050176,263.66292112185033,60799100
2019-06-11,263.2345886230469,265.5124926917933,262.57855113899006,265.1389130877453,58641300
2019-06-12,262.76995849609375,263.5626647938962,262.2505896091022,262.99774894058646,47096300
2019-06-13,263.85418701171875,264.21867392881086,262.9794795848827,263.69018458289594,48945200
2019-06-14,263.5625915527344,264.17305420272146,262.78809869539214,263.5625915527344,52324700
2019-06-17,263.6628723144531,264.43736536666813,263.48974935667155,263.79954101626754,39205700
2019-06-18,266.42376708984375,267.4898388800951,265.139025314498,265.50351236493265,85434800
2019-06-19,267.0250549316406,267.5626370166989,265.5763111146635,266.5603535502982,78674400
2019-06-20,269.5762939453125,269.986327843129,267.08884023833616,269.74032418830853,116570000
2019-06-21,269.1844787597656,270.5761707678127,268.96474526946747,269.30351038090885,83309500
2019-06-24,268.8548583984375,269.7154904849121,268.69919522666544,269.395055149446,47582700
2019-06-25,266.2179260253906,268.937239337788,266.1080592962741,268.9097726555089,82028700
2019-06-26,265.9523620605469,267.63705022176237,265.842495345507,267.124320257118,51584900
2019-06-27,266.8954162597656,267.40814621347175,266.33691782299843,266.72145131743457,40355200
2019-06-28,268.2688293457031,268.772394469847,267.3624009455684,267.8842678761885,59350900
2019-07-01,270.70428466796875,271.85794102342214,269.48653008350425,271.63817965848216,78705600
2019-07-02,271.40936279296875,271.46429616526376,269.8070742370763,270.65856944934376,61504500
2019-07-03,273.5792541503906,273.59758389822053,271.9494992697912,272.09599754398636,40898900
2019-07-05,273.26800537109375,273.4328334230213,271.02481824839583,272.3341101380756,51677300
2019-07-08,271.7663879394531,273.08484441970484,271.21702641573364,271.9403528876591,45841800
2019-07-09,272.1051940917969,272.4073276075827,270.53953726297715,270.5944706294836,41101300
2019-07-10,273.4053649902344,274.3667549420925,272.6454346702214,273.1856314888709,58448500
2019-07-11,274.0462646484375,274.2934648131377,273.0299693629764,274.055429523991,50826100
2019-07-12,275.2731018066406,275.3463649131299,274.2293400435186,274.5406383918774,40326000
2019-07-15,275.3646545410156,275.71258442723195,274.851924585019,275.71258442723195,33900000
2019-07-16,274.47650146484375,275.4836594744254,274.1652031603702,275.2730630000679,36650100
2019-07-17,272.6087951660156,274.61394713264406,272.6087951660156,274.4491470114215,36036300
2019-07-18,273.6067810058594,273.99134255291096,271.65659040958917,272.1052222630703,51392600
2019-07-19,272.08685302734375,274.7420678116067,271.9128880779418,274.71460113231626,58678600
2019-07-22,272.7552795410156,273.30464119205203,271.96788259649566,272.48974962037073,43638100
2019-07-23,274.70556640625,274.70556640625,273.0483441066453,273.8907025734499,44564500
2019-07-24,275.99652099609375,275.99652099609375,273.84487057267006,273.936435515694,47213200
2019-07-25,274.6780090332031,275.59360239664716,273.8631175277258,275.53866903017587,55394100
2019-07-26,276.51837158203125,276.719803247631,275.245683344448,275.37387983241746,45084100
2019-07-29,276.0147399902344,276.51833305491505,275.45624150625076,276.3993014588689,38126500
2019-07-30,275.33721923828125,275.74924740137084,274.2110294164092,274.59559089807215,45849000
2019-07-31,272.3249206542969,275.7767254318734,270.2831653869491,275.5844307122833,104245200
2019-08-01,269.95355224609375,275.47457928017803,269.14782559075593,272.48059894843635,142646600
2019-08-02,267.9209289550781,269.29431901774853,266.346107232215,269.0471188654771,116749700
2019-08-05,259.8636779785156,263.88311773988966,257.9409266017478,263.77325102264945,178745400
2019-08-06,263.50775146484375,263.7275128662847,260.2848729745192,261.7772945859322,120711700
2019-08-07,263.66339111328125,264.4416509694117,258.233929809862,260.39471648254647,140572300
2019-08-08,268.8365173339844,268.8365173339844,264.6156453651659,265.1741439015935,87713900
2019-08-09,267.0053405761719,268.48859740093985,265.20162047577907,267.8843024090542,93730000
2019-08-12,263.7549743652344,266.9961545996095,262.7935846143409,265.4854312101376,65527600
2019-08-13,267.8568420410156,269.32179709149176,263.1049099878718,263.4528399558004,94299800
2019-08-14,259.9369201660156,264.36838817846234,259.8087516396684,263.7549563434008,135622100
2019-08-15,260.6236572265625,261.5301136981479,258.55443513096566,260.834253768788,99556600
2019-08-16,264.4691467285156,264.9086136571442,260.6785768189431,262.2991949433365,83018300
2019-08-19,267.6553649902344,268.34205993417936,266.84050151976453,267.52719646370946,53571800
2019-08-20,265.6044616699219,267.6828484381119,265.47629313536845,267.1426517347063,51596400
2019-08-21,267.7652893066406,268.1406579955489,267.0968960948366,267.79275598977273,49524700
2019-08-22,267.682861328125,269.12034960938763,265.8883061661281,268.47945102237753,51666400
2019-08-23,260.8067626953125,268.0491092068766,259.54323944350233,266.3644208516933,149161500
2019-08-26,263.69085693359375,263.69085693359375,261.47510896640597,263.02246379971945,72423800
2019-08-27,262.65625,265.47629305965773,261.88715496782714,265.1008964472239,66668900
2019-08-28,264.5057678222656,264.67056791398164,261.1729947229914,261.98788619040505,59696700
2019-08-29,267.88421630859375,268.4152759527571,266.0804967879331,267.09681965635116,57899400
2019-08-30,267.7652893066406,269.40418130301003,266.82222926351545,269.3858794948192,62901200
2019-09-03,266.1996154785156,266.9687105795012,264.85369206636767,266.04398024827077,69101400
2019-09-04,269.2210998535156,269.2394016630971,267.6371131613551,268.39707135524424,46887300
2019-09-05,272.6820068359375,273.6067370805387,269.1844336787319,271.7389468424177,83258100
2019-09-06,272.8925476074219,273.54263891059617,272.31574735076293,273.00244226466356,49584300
2019-09-09,273.0299072265625,273.9821040498349,272.0776824616027,273.8905670819072,51260300
2019-09-10,272.9658203125,273.02991854605676,270.9881355379083,272.26079562675284,57947100
2019-09-11,274.90692138671875,274.9893214406258,272.61793786143386,273.2771662343836,68821100
2019-09-12,275.8591003417969,276.93032880559394,275.0533738046261,275.82246878782854,72908700
2019-09-13,275.676025390625,276.6648819527937,275.30062872736596,276.3077870993177,62104800
2019-09-16,274.8245544433594,275.7218461523854,274.17449086753373,274.5315578108166,58191200
2019-09-17,275.5203552246094,275.6118922036143,274.4490987416824,274.62306370849694,41475500
2019-09-18,275.6851501464844,275.7950168725824,273.06653876049097,275.1266236998992,73375800
2019-09-19,275.66680908203125,277.085995413716,275.32804404323804,276.07883722967597,76560500
2019-09-20,274.3643493652344,276.56273617184394,273.564109170602,276.27756568856665,89565000
2019-09-23,274.2998962402344,275.02656291174196,273.43526199077417,273.692810826525,43476800
2019-09-24,272.1474914550781,275.7991827083937,271.17248323768337,275.40366633299516,94869400
2019-09-25,273.7572937011719,274.20799729200314,270.7310728481109,272.23038651237846,71854000
2019-09-26,273.18701171875,273.9780448107206,271.761299485209,273.76650381068185,56179700
2019-09-27,271.7153015136719,274.060863492114,270.14241439991935,273.95046131806674,84746600
2019-09-30,272.9754638671875,273.69292363898603,272.19363791295876,272.23961776765594,51662400
2019-10-01,269.7284240722656,274.52989300489725,269.50767591421607,273.8676204600266,88242400
2019-10-02,264.9637756347656,268.1371709972199,263.65764484117875,268.12796379970655,122539500
2019-10-03,267.134521484375,267.16211500128867,261.9835164516434,264.73377323000926,85278800
2019-10-04,270.7494812011719,271.00703011457307,267.7416467413612,267.79686185990727,65091200
2019-10-07,269.581298828125,271.58653122496884,269.29615638132526,269.9400427216179,59610500
2019-10-08,265.3961181640625,268.4499325329382,265.35931744122405,267.7048793021385,95708100
2019-10-09,267.91644287109375,268.8638580512338,266.8034665303224,267.4381457168048,62359400
2019-10-10,269.7284240722656,270.6206519720119,267.6680330752112,267.83359419374835,55296300
2019-10-11,272.5247802734375,274.78753386305493,272.3960198283808,272.51557307352937,98720400
2019-10-14,272.22113037109375,272.88340284307884,271.8715937788351,272.20271597946817,40394800
2019-10-15,274.916259765625,275.670520147289,273.15939729792115,273.27897858656604,46754500
2019-10-16,274.4747619628906,275.1738353669664,274.0332655567188,274.4471684375049,48928200
2019-10-17,275.2842102050781,276.1672310905122,274.5851367991319,275.6521332347817,45736600
2019-10-18,274.0791931152344,275.394531025538,273.21455872381404,274.7414656688601,64304000
2019-10-21,275.9372863769531,276.13964826173805,274.9714848777285,275.4130093729126,39048600
2019-10-22,275.0357971191406,276.7742449135168,274.9438093678986,276.47989533783044,48594700
2019-10-23,275.83612060546875,275.89130765875285,274.56676223847677,274.7783313232184,34352200
2019-10-24,276.28680419921875,276.93069053515467,275.4497631907928,276.7835157134914,35453100
2019-10-25,277.4181823730469,277.9700809117787,275.6521126632502,275.7072997100508,45205400
2019-10-28,278.9818420410156,279.4877606945218,278.6231262626682,278.65071978407957,42147000
2019-10-29,278.8990478515625,279.83728367515926,278.57710473700917,278.7058932111194,44284900
2019-10-30,279.7545166015625,280.1316187036997,277.776877975705,279.1014231440425,49643900
2019-10-31,279.0094909667969,279.74536513509844,277.53779877165226,279.74536513509844,69053800
2019-11-01,281.59417724609375,281.640157094398,280.3064046448704,280.4719938543616,71141500
2019-11-04,282.72552490234375,283.3050169282856,282.34839472560816,283.1670493199004,60606900
2019-11-05,282.4127502441406,283.2314047261852,282.11840067279513,282.92784795863514,42933200
2019-11-06,282.47723388671875,282.75316915299493,281.5206115124129,282.4128396343446,46487100
2019-11-07,283.47052001953125,284.8226584463124,282.9922230514828,283.82926379860623,54272300
2019-11-08,284.1696472167969,284.2248342593447,282.4127848404287,283.1210372669413,49032100
2019-11-11,283.62701416015625,283.80178252102047,282.6335910488511,282.7715867542813,35797300
2019-11-12,284.2248229980469,285.1354372347298,283.44296916529936,283.9948676396342,46484600
2019-11-13,284.3168640136719,284.72158776594864,282.99231865544385,283.22227405693167,53917700
2019-11-14,284.73077392578125,284.8135825746023,283.38784220773044,284.03172857608917,51219900
2019-11-15,286.7911376953125,286.8371175395137,285.3838119999358,286.08285721369793,62023600
2019-11-18,287.0026550292969,287.2418175691836,286.0920408516063,286.55195153863724,49228000
2019-11-19,286.91986083984375,287.61893403354173,286.266795555095,287.60972683760804,67804700
2019-11-20,285.85296630859375,286.84638941799903,284.28007913455286,286.322084336409,79406200
2019-11-21,285.39300537109375,286.07369236601795,284.58358603427,285.96331827784763,54664700
2019-11-22,286.0277099609375,286.28525887988167,285.006721483571,286.14729125736284,44850200
2019-11-25,288.2445068359375,288.2445068359375,286.96596933537205,286.96596933537205,48647200
2019-11-26,288.8974609375,289.08143642539545,287.9592533189571,288.281196387415,37569000
2019-11-27,290.185302734375,290.185302734375,289.16428625215957,289.3850344339467,44444600
2019-11-29,289.1091613769531,289.8634219212225,288.8792059479001,289.6150520925773,36592700
2019-12-02,286.6531677246094,289.43101837462666,286.22085052394124,289.3666241366984,75767800
2019-12-03,284.73077392578125,284.8135825746023,282.50482130401343,283.90294007412604,73941700
2019-12-04,286.48760986328125,287.09469545002185,285.4390279012572,285.78856457884046,49080000
2019-12-05,287.0026550292969,287.2142240507905,285.6781100049903,287.1958377287687,40709000
2019-12-06,289.62420654296875,290.028930270048,288.92513318333624,288.9343403814554,48927000
2019-12-09,288.713623046875,289.9093799596635,288.640021595508,289.22872092352816,34838500
2019-12-10,288.39166259765625,289.3298705159717,287.7293899286314,288.6584187191221,52649800
2019-12-11,289.2102966308594,289.467845535377,288.30886142968507,288.8515527616784,53429100
2019-12-12,291.7030029296875,292.49403596239915,288.9803390921501,289.21947359909365,96389600
2019-12-13,291.87774658203125,293.11951114232113,290.6819618655318,291.46381570502706,81503900
2019-12-16,293.88299560546875,294.48087401994167,291.81339704486686,293.6254466852007,82749700
2019-12-17,293.9473571777344,294.57282904732483,293.86457661299954,294.2693003099637,61097700
2019-12-18,293.96575927734375,294.57284485536877,293.9105722312256,294.342889472968,48133000
2019-12-19,295.1706848144531,295.24428624684725,293.9013267775114,294.1588756494473,85310500
2019-12-20,296.4648132324219,297.61099057988463,295.22619585819115,296.2152223392749,147142100
2019-12-23,296.917724609375,297.31518568404806,296.7698262123196,297.25972731124415,52990000
2019-12-24,296.927001953125,297.19504137455726,296.6219526684093,297.1488354629275,20270000
2019-12-26,298.5075988769531,298.5168513420533,297.30596318080285,297.315187437168,30911200
2019-12-27,298.4336853027344,299.3025709048847,297.89757820355686,299.2471125225125,42528800
2019-12-30,296.788330078125,298.6555228290813,296.29842893439377,298.51687688439085,49729100
2019-12-31,297.50927734375,297.7588682194941,295.9286573685499,296.2799125205352,57077300
2020-01-02,300.2916259765625,300.3101309098611,298.12866443611335,299.06226088801816,59151200
2020-01-03,298.0177001953125,299.15465327119983,296.8068120242286,296.8622703978099,77709700
2020-01-06,299.1546630859375,299.2378506490387,296.1227881174342,296.2429573337146,55653900
2020-01-07,298.3134765625,299.0621927633044,297.8605289309607,298.5815159468736,40496400
2020-01-08,299.9034118652344,301.13277693150195,298.25808072964344,298.5076434459939,68296000
2020-01-09,301.9368591308594,302.010822422565,300.8923462531795,301.48393975190214,48473300
2020-01-10,301.0680847167969,302.68568676179603,300.59668844562674,302.52856407431966,53029300
2020-01-13,303.13861083984375,303.14783509743654,301.262193742551,301.6966365290542,47086800
2020-01-14,302.6763916015625,303.75785806141926,302.11252720941695,302.69486832260185,62832800
2020-01-15,303.36041259765625,304.12760558690024,302.50077958099183,302.58396714304945,72056600
2020-01-16,305.8839111328125,305.8839111328125,304.52512440335147,304.756210389935,54050300
2020-01-17,306.8359375,307.0485185216617,305.81915367226685,306.6048515486395,95846000
2020-01-21,306.23504638671875,307.04847332918223,305.79137947899693,305.8653145607072,77742400
2020-01-22,306.2720642089844,307.76027236103636,306.1149415635169,307.1039679679579,48914900
2020-01-23,306.62335205078125,307.0393180789855,304.4881199513038,305.6158206097551,51963000
2020-01-24,303.8964538574219,307.37199503339946,302.59312591643027,307.2888074893442,87578400
2020-01-27,299.0252380371094,300.522670573542,298.2487925815049,298.5907952955376,84062500
2020-01-28,302.1587829589844,303.04614518089073,299.11768371058,300.46721787017,63834000
2020-01-29,301.9090881347656,303.76702771150246,301.7057314238356,303.5359418222059,53888900
2020-01-30,302.8890075683594,303.1016168241453,299.0622384253758,299.820178997714,75491800
2020-01-31,297.3891906738281,302.41762404363953,296.4648467192119,302.26047315950973,113845600
2020-02-03,299.5982666015625,301.4839355918079,298.76636293810225,298.8865321289178,69083000
2020-02-04,304.16461181640625,305.0427498347506,302.92599433335187,303.2495203510965,62573200
2020-02-05,307.6771240234375,307.8897332942469,305.65283665677237,307.13176445961125,65951100
2020-02-06,308.71234130859375,308.9064456011247,307.6215942254238,308.6476304748391,50359700
2020-02-07,307.0670471191406,308.72160234812134,306.5124351513807,307.6401358092892,64139400
2020-02-10,309.359375,309.4240858358423,306.1334241774533,306.17040582775377,42070000
2020-02-11,309.8955078125,311.52233369965023,309.3593726178411,310.72741158108295,54864500
2020-02-12,311.89215087890625,312.1047319357615,310.9770311780781,311.34676311971845,43992700
2020-02-13,311.55938720703125,312.5391895929225,310.17287120336545,310.4501631206025,54501900
2020-02-14,312.05853271484375,312.1787019454207,310.76445678697576,311.97534514184576,64582200
2020-02-18,311.2543029785156,312.12318842131,309.8492823261326,311.05094621086727,57226200
2020-02-19,312.74249267578125,313.42649809328753,311.94757051043456,312.23411484526747,48814700
2020-02-20,311.45770263671875,313.01984615588094,308.43507989185133,312.1879140408329,74163400
2020-02-21,308.2502746582031,310.40398395767966,307.4183424173072,310.0897103548104,113788200
2020-02-24,298.0269775390625,308.3241540854473,296.9362302805282,298.6925062863302,161088400
2020-02-25,288.99609375,300.0512380943985,288.10873156875266,299.431943523171,218913200
2020-02-26,287.93310546875,294.0430046962888,287.1936416820194,290.4103401839063,194773800
2020-02-27,275.00152587890625,287.98854465077966,275.00152587890625,282.3500419743186,284353500
2020-02-28,273.84613037109375,275.3528154279035,263.93716272410904,266.85809280681485,384975800
2020-03-02,285.7054443359375,285.7701551771477,272.18228895982,275.64857848375703,238703600
2020-03-03,277.5250244140625,290.09610804273973,275.057041812052,286.0844585996066,300139100
2020-03-04,289.190185546875,289.41204723914103,280.3811903276575,282.96011740865407,176613400
2020-03-05,279.5770263671875,285.13234180123146,277.3124009134336,281.9063908677441,186366800
2020-03-06,274.95526123046875,276.1754016496266,268.2722745244177,270.97134225424304,228667200
2020-03-09,253.48284912109375,262.68930687593377,252.7618619753907,254.4718756994221,309417300
2020-03-10,266.599365234375,266.6917770869129,252.80813742792122,263.105345304306,276444100
2020-03-11,253.60293579101562,260.60947715989346,250.38623761894246,259.46329994536006,255316300
2020-03-12,229.33895874023438,246.4855403937464,228.94148354083978,236.63203132913333,392220700
2020-03-13,248.94422912597656,250.94081471913591,229.71787911587776,243.1855582502152,329566100
2020-03-16,221.703857421875,237.4639073134962,219.4022363721016,222.9332222160678,297240000
2020-03-17,233.6741180419922,236.78916627337,219.13419385660978,226.50120104796662,262070500
2020-03-18,221.84251403808594,229.57926720176667,210.7688791615743,218.37622475624084,327597100
2020-03-19,222.3139190673828,228.6641704731452,214.65111528136347,221.14925097368283,289322000
2020-03-20,212.7334747314453,227.3031124720577,212.45453814587174,225.49933863095998,347158800
2020-03-23,207.2942657470703,213.55167566820614,202.93359911441289,212.1663137671841,326025200
2020-03-24,226.07582092285156,226.9591225678549,217.38239337235527,217.9588519724159,235494500
2020-03-25,229.46023559570312,238.34893794609076,222.9145953267507,227.67506097689792,299430300
2020-03-26,242.85836791992188,244.34599212112028,231.5615407539146,231.9985381660352,257632800
2020-03-27,235.62466430664062,242.49573264376278,233.42109194482805,235.48520308904716,224341200
2020-03-30,243.27670288085938,244.00192946486425,235.72690091029418,237.7445199132106,171369500
2020-03-31,239.6505889892578,244.8387444445269,238.22802794711876,242.26326627335234,194881100
2020-04-01,228.86517333984375,239.56694236471262,226.77316987535778,230.56667119343578,189554600
2020-04-02,234.1462860107422,234.93658977911278,227.41467982960492,227.97255299682274,177660400
2020-04-03,230.7618865966797,235.5316581159312,228.0004414210397,233.15141160463023,135561200
2020-04-06,246.26133728027344,248.25107864654314,230.74333233390004,239.73429666330367,188061200
2020-04-07,246.5123748779297,255.71718369531743,246.28923693980968,254.95475790725996,201427200
2020-04-08,254.7874298095703,256.61909623288375,246.62396839047977,249.143662441208,153774500
2020-04-09,258.6645812988281,261.4539188611824,256.1262739022265,258.0880943679367,189999200
2020-04-13,256.302978515625,258.0230759846229,252.35141628599303,257.6790621657461,114839100
2020-04-14,263.8620300292969,264.8940712546655,256.1634598867207,261.2493529164219,134143400
2020-04-15,258.2554931640625,264.0015221103493,256.11698386757354,258.07883283686436,121775000
2020-04-16,259.5013122558594,260.3659998749061,256.3958539482343,259.5477898538117,131798300
2020-04-17,266.5119323730469,267.12556169580233,262.56964913917665,265.3404014622022,146684800
2020-04-20,261.81658935546875,266.6514537979473,261.5934513695323,262.7649541703153,100109300
2020-04-21,253.86692810058594,258.5158242358719,252.91853512923709,257.2978157183958,126385700
2020-04-22,259.5013122558594,261.2678865970758,257.46509407255456,258.8039780389633,92951600
2020-04-23,259.48272705078125,264.0014680279603,259.1759124464332,260.79371892766017,104709700
2020-04-24,263.0996398925781,263.7783889712508,258.9435254408236,261.01694341774123,85063200
2020-04-27,266.89312744140625,268.02745928297605,264.63377063081924,265.0986602646657,77896600
2020-04-28,265.6658935546875,270.9377271680581,265.3590504451415,270.584406435668,105270000
2020-04-29,272.6205749511719,274.1733188347815,270.01720431503736,271.05855256949116,118745600
2020-04-30,270.0823059082031,272.7228757605103,268.3250093812683,271.22591630705324,122901700
2020-05-01,262.93218994140625,270.24954553553636,261.75135254782884,265.27522261572994,125180000
2020-05-04,263.65753173828125,263.9643464327241,259.5293092380975,261.02624034140143,80873200
2020-05-05,266.09356689453125,268.9386895686592,263.78770378380017,266.5119789714505,79569900
2020-05-06,264.28973388671875,268.20409631883115,263.8527365338742,267.8136049500988,73632600
2020-05-07,267.4788818359375,269.4314238921035,266.9675146097415,267.5439731918854,75250400
2020-05-08,271.9046936035156,272.3788901836666,269.50584682999204,270.649485721985,76452400
2020-05-11,271.96038818359375,273.3550568409455,269.5243714686897,269.95206191205443,79514200
2020-05-12,266.5398254394531,273.57823267464636,266.4003358546942,273.15984904420077,95870800
2020-05-13,261.8258056640625,267.0232675358827,259.37117516935297,265.97261259115965,144721100
2020-05-14,264.9591369628906,265.0892912750713,253.82037373115983,259.36187729781716,121977900
2020-05-15,266.1772155761719,266.2236931911012,261.58410358651196,262.541775125876,111146300
2020-05-18,274.2848815917969,275.911995296155,272.14640064448497,272.47180068566763,119703800
2020-05-19,271.4676818847656,275.4099373059647,271.4490965123575,273.6805613097417,95189300
2020-05-20,276.079345703125,276.95334046749406,274.81485954380605,275.0473043561465,85861700
2020-05-21,274.17333984375,276.76743218058994,273.0669001449572,275.94922181093335,78293900
2020-05-22,274.6939697265625,274.8706300449226,272.629858763005,273.8850663607078,63958200
2020-05-26,278.0783996582031,280.97002823460497,274.7126029009708,280.72827652012495,88951400
2020-05-27,282.2158508300781,282.2530499391975,276.02351858090134,280.9048588860329,104817400
2020-05-28,281.69512939453125,285.29336938825986,281.0163805467094,283.25715121939606,90405200
2020-05-29,282.95037841796875,283.5454222785429,278.4409441734527,281.22097456225686,119090800
2020-06-01,284.0940246582031,284.7076823382841,281.7788835182777,282.29955760296286,55758300
2020-06-02,286.4463806152344,286.49288660278665,283.6756565929607,285.0238194889779,74267200
2020-06-03,290.25848388671875,291.2254622663735,288.17578741479593,288.45470984421013,92567600
2020-06-04,289.4959716796875,291.02082283768794,287.3760767249913,289.26352693301203,75794400
2020-06-05,296.9156799316406,298.71014693910666,294.8887681291782,294.95385948168325,150524700
2020-06-08,300.5047302246094,300.69997596462906,297.1854107711898,297.7339772428945,73641200
2020-06-09,298.26385498046875,300.5789959336958,296.93424926021106,297.8082439121536,77479200
2020-06-10,296.599609375,299.75157495651126,295.8743826249924,298.84968786198516,95000800
2020-06-11,279.50091552734375,290.2305755874608,278.94307069937685,289.58902566068906,209243600
2020-06-12,282.84814453125,287.3761650482097,277.63209643254294,286.5951538642937,194678900
2020-06-15,285.4886779785156,286.63231655316565,275.902657167633,277.0927733501549,135782700
2020-06-16,290.9837646484375,293.4755951042188,286.0652518566037,293.3268269893501,137627500
2020-06-17,289.7749328613281,292.3132398015141,289.0310926203523,292.01570370512377,83398900
2020-06-18,289.8865966796875,290.3700717136035,287.7760078277726,288.240897490058,80828700
2020-06-19,288.2298583984375,293.5902669454201,286.259376457288,293.3941620838033,135549600
2020-06-22,290.07891845703125,290.48047602671704,286.4648433309138,287.622833903765,74649400
2020-06-23,291.4143371582031,293.7023317464779,291.0034317750071,292.75911323057716,68471200
2020-06-24,283.98077392578125,289.97623712344625,282.12238011582957,289.35053113495576,132813500
2020-06-25,287.02520751953125,287.29603804217845,281.3566046977302,283.4017841112006,89468000
2020-06-26,280.2079162597656,286.1286820870505,279.6196016076711,285.9138815477473,127961000
2020-06-29,284.3262939453125,284.4663688645096,279.16198959476344,281.4779994235635,79773300
2020-06-30,287.96832275390625,289.6866697268035,283.72857077576543,283.88731281708027,113394800
2020-07-01,289.98553466796875,291.26496153342845,288.6314391818443,289.09837455626104,72396500
2020-07-02,291.58245849609375,294.8229909603525,290.91007045309425,293.4595192207186,69344200
2020-07-06,296.0837707519531,296.67211400531124,294.6923121682505,295.44874535128827,61713800
2020-07-07,293.0299072265625,296.5225740494023,292.64701687173476,294.5241058431062,82910000
2020-07-08,295.27130126953125,295.3833612202514,292.0214487007318,293.8051170821588,54638600
2020-07-09,293.59033203125,296.130461966706,290.13499837290584,295.8876464178938,83354200
2020-07-10,296.5879821777344,296.858812651441,292.07739938881764,293.5248875251493,57550400
2020-07-13,294.0198974609375,301.3694565521852,293.35685713172796,298.9600822787399,102997500
2020-07-14,297.8301086425781,298.61455674881154,291.36770972054484,292.5817304445896,93657000
2020-07-15,300.5662536621094,301.67756193888226,298.15685159166435,301.08921891006503,87196500
2020-07-16,299.57635498046875,300.0339424504025,297.9887635753786,298.6424843891142,54622500
2020-07-17,300.4449157714844,301.2387116536397,298.5958413224082,300.5943385198469,62774900
2020-07-20,302.8729553222656,303.6293883169463,299.41762229758507,300.17405529226573,56308800
2020-07-21,303.51739501953125,305.3104112155336,302.5181463012136,304.8621714162723,57292200
2020-07-22,305.2449645996094,305.5625057184736,303.04104341813326,303.1531033426866,57792900
2020-07-23,301.6029052734375,305.59055182494063,300.22079473054373,304.8808008978492,75738000
2020-07-24,299.6604919433594,300.6970749383659,298.1382778520449,299.72586974470505,73766600
2020-07-27,301.845703125,302.02314084638215,299.5577084015818,300.3608520614389,48293000
2020-07-28,299.9313049316406,302.2379670057291,299.6324594282381,301.10796278963994,57495000
2020-07-29,303.62005615234375,304.18973213420867,300.7810810693745,300.81844387953134,48454200
2020-07-30,302.53680419921875,302.9570574976411,298.50250363196176,300.61303245433163,61861700
2020-07-31,304.92742919921875,305.03016978869846,300.08063832808034,304.34843396596784,84986800
